time	V(n002)
1.569607073892793e+000	-1.076380e+000
1.577205555419595e+000	-1.380113e+000
1.584804036946397e+000	-1.673373e+000
1.592402518473199e+000	-1.956157e+000
1.600001000000000e+000	-2.228468e+000
1.600001015748684e+000	-2.228569e+000
1.600001031497368e+000	-2.228669e+000
1.600001047246052e+000	-2.228766e+000
1.600001062994736e+000	-2.228861e+000
1.600001078743420e+000	-2.228954e+000
1.600001094492104e+000	-2.229045e+000
1.600001110240788e+000	-2.229134e+000
1.600001138384266e+000	-2.229274e+000
1.600001182502368e+000	-2.229455e+000
1.600001252119152e+000	-2.229659e+000
1.600001325780239e+000	-2.229776e+000
1.600001412846197e+000	-2.229811e+000
1.600001504131501e+000	-2.229776e+000
1.600001829417147e+000	-2.229533e+000
1.600002000000000e+000	-2.229461e+000
1.600002073976102e+000	-2.228999e+000
1.600002150293459e+000	-2.228598e+000
1.600002220533722e+000	-2.228329e+000
1.600002311539299e+000	-2.228133e+000
1.600002398279031e+000	-2.228070e+000
1.600002497229245e+000	-2.228095e+000
1.600002800627296e+000	-2.228306e+000
1.600003029416518e+000	-2.228380e+000
1.600003227885703e+000	-2.228384e+000
1.600003426354887e+000	-2.228385e+000
1.600003624824072e+000	-2.228382e+000
1.600003823293256e+000	-2.228376e+000
1.600004021762441e+000	-2.228366e+000
1.600004220231625e+000	-2.228353e+000
1.600004418700809e+000	-2.228337e+000
1.606179838288973e+000	-1.890600e+000
1.612355257877136e+000	-1.561596e+000
1.618530677465299e+000	-1.241324e+000
1.624706097053462e+000	-9.297851e-001
1.630881516641626e+000	-6.269780e-001
1.637056936229789e+000	-3.329033e-001
1.643232355817952e+000	-4.756091e-002
1.644232355817952e+000	-2.008756e-003
1.646232355817952e+000	8.847677e-002
1.651375212960809e+000	3.171170e-001
1.656518070103665e+000	5.407650e-001
1.661660927246522e+000	7.594210e-001
1.666803784389378e+000	9.730849e-001
1.671946641532235e+000	1.181757e+000
1.677089498675091e+000	1.385436e+000
1.682232355817948e+000	1.584124e+000
1.683232355817948e+000	1.622276e+000
1.685627733558241e+000	1.712931e+000
1.688023111298534e+000	1.802635e+000
1.690418489038827e+000	1.891386e+000
1.692813866779121e+000	1.979186e+000
1.695209244519414e+000	2.066035e+000
1.697604622259707e+000	2.151932e+000
1.700000000000000e+000	2.236877e+000
1.700000013319629e+000	2.236962e+000
1.700000026639257e+000	2.237046e+000
1.700000039958886e+000	2.237129e+000
1.700000053278514e+000	2.237211e+000
1.700000066598142e+000	2.237292e+000
1.700000079917771e+000	2.237372e+000
1.700000093237399e+000	2.237450e+000
1.700000137547907e+000	2.237680e+000
1.700000180775759e+000	2.237858e+000
1.700000250667523e+000	2.238065e+000
1.700000323552140e+000	2.238183e+000
1.700000411082488e+000	2.238220e+000
1.700000501554681e+000	2.238187e+000
1.700000828893531e+000	2.237942e+000
1.700001001272417e+000	2.237863e+000
1.700001036328865e+000	2.237631e+000
1.700001071385314e+000	2.237419e+000
1.700001106441762e+000	2.237228e+000
1.700001141498210e+000	2.237057e+000
1.700001176554659e+000	2.236906e+000
1.700001211611107e+000	2.236776e+000
1.700001246667555e+000	2.236665e+000
1.700001329777169e+000	2.236519e+000
1.700001429730629e+000	2.236481e+000
1.700001534159222e+000	2.236525e+000
1.700001840276052e+000	2.236735e+000
1.700002064525194e+000	2.236794e+000
1.700002332958839e+000	2.236792e+000
1.700002601392484e+000	2.236787e+000
1.700002869826130e+000	2.236779e+000
1.700003138259775e+000	2.236768e+000
1.700003406693420e+000	2.236754e+000
1.700003675127066e+000	2.236737e+000
1.700003943560711e+000	2.236717e+000
1.706239356628660e+000	1.895376e+000
1.712474769696608e+000	1.562940e+000
1.718710182764557e+000	1.239408e+000
1.724945595832505e+000	9.247806e-001
1.731181008900454e+000	6.190580e-001
1.737416421968402e+000	3.222400e-001
1.743651835036351e+000	3.432650e-002
1.744651835036351e+000	-1.118961e-002
1.746651835036350e+000	-1.016035e-001
1.754273144316872e+000	-4.377701e-001
1.761894453597393e+000	-7.634020e-001
1.769515762877915e+000	-1.078499e+000
1.777137072158436e+000	-1.383062e+000
1.784758381438957e+000	-1.677089e+000
1.792379690719479e+000	-1.960582e+000
1.800001000000000e+000	-2.233541e+000
1.800001019657415e+000	-2.233669e+000
1.800001039314830e+000	-2.233793e+000
1.800001058972244e+000	-2.233912e+000
1.800001078629659e+000	-2.234027e+000
1.800001098287074e+000	-2.234137e+000
1.800001117944488e+000	-2.234243e+000
1.800001137601903e+000	-2.234344e+000
1.800001180871039e+000	-2.234523e+000
1.800001250756697e+000	-2.234729e+000
1.800001323677491e+000	-2.234847e+000
1.800001411187716e+000	-2.234884e+000
1.800001501700190e+000	-2.234850e+000
1.800001828917123e+000	-2.234606e+000
1.800002000000000e+000	-2.234534e+000
1.800002079649768e+000	-2.234040e+000
1.800002157546708e+000	-2.233640e+000
1.800002230637725e+000	-2.233372e+000
1.800002319680029e+000	-2.233196e+000
1.800002410750493e+000	-2.233144e+000
1.800002522014719e+000	-2.233183e+000
1.800002821804456e+000	-2.233390e+000
1.800003047056986e+000	-2.233455e+000
1.800003253589604e+000	-2.233458e+000
1.800003460122223e+000	-2.233457e+000
1.800003666654841e+000	-2.233453e+000
1.800003873187460e+000	-2.233446e+000
1.800004079720078e+000	-2.233436e+000
1.800004286252696e+000	-2.233422e+000
1.800004492785315e+000	-2.233406e+000
1.800004847148634e+000	-2.233386e+000
1.806208133665638e+000	-1.894012e+000
1.812411420182642e+000	-1.563449e+000
1.818614706699646e+000	-1.241698e+000
1.824817993216650e+000	-9.287575e-001
1.831021279733654e+000	-6.246283e-001
1.837224566250659e+000	-3.293104e-001
1.843427852767663e+000	-4.280369e-002
1.844427852767663e+000	2.726891e-003
1.846427852767662e+000	9.316956e-002
1.854081016657996e+000	4.308151e-001
1.861734180548330e+000	7.578400e-001
1.869387344438664e+000	1.074244e+000
1.877040508328998e+000	1.380028e+000
1.884693672219332e+000	1.675192e+000
1.892346836109666e+000	1.959735e+000
1.900000000000000e+000	2.233657e+000
1.900000013320814e+000	2.233742e+000
1.900000026641627e+000	2.233826e+000
1.900000039962440e+000	2.233909e+000
1.900000053283254e+000	2.233991e+000
1.900000066604067e+000	2.234071e+000
1.900000079924880e+000	2.234151e+000
1.900000093245694e+000	2.234230e+000
1.900000137562338e+000	2.234460e+000
1.900000180800258e+000	2.234638e+000
1.900000250691198e+000	2.234845e+000
1.900000323584610e+000	2.234963e+000
1.900000411110294e+000	2.235000e+000
1.900000501592510e+000	2.234967e+000
1.900000828899126e+000	2.234722e+000
1.900001000510998e+000	2.234647e+000
1.900001053360563e+000	2.234297e+000
1.900001106210128e+000	2.233998e+000
1.900001159059693e+000	2.233750e+000
1.900001211909258e+000	2.233553e+000
1.900001264758822e+000	2.233407e+000
1.900001317608387e+000	2.233312e+000
1.900001370457952e+000	2.233267e+000
1.900001468285816e+000	2.233271e+000
1.900001785909138e+000	2.233486e+000
1.900001933015547e+000	2.233548e+000
1.900002166172019e+000	2.233581e+000
1.900003513562247e+000	2.233516e+000
1.900004860952474e+000	2.233449e+000
1.900006208342701e+000	2.233378e+000
1.900007555732929e+000	2.233305e+000
1.900008903123156e+000	2.233230e+000
1.900010250513383e+000	2.233152e+000
1.900011597903611e+000	2.233071e+000
1.906156271551629e+000	1.896711e+000
1.912300945199648e+000	1.569009e+000
1.918445618847667e+000	1.249963e+000
1.924590292495686e+000	9.395735e-001
1.930734966143704e+000	6.378410e-001
1.936879639791723e+000	3.447654e-001
1.943024313439742e+000	6.034646e-002
1.944024313439742e+000	1.471235e-002
1.945024313439741e+000	-3.071481e-002
1.947024313439741e+000	-1.209521e-001
1.951881456296883e+000	-3.364660e-001
1.956738599154026e+000	-5.475195e-001
1.961595742011168e+000	-7.541124e-001
1.966452884868311e+000	-9.562448e-001
1.971310027725453e+000	-1.153917e+000
1.976167170582595e+000	-1.347128e+000
1.981024313439737e+000	-1.535879e+000
1.982024313439737e+000	-1.574274e+000
1.984591982948346e+000	-1.672026e+000
1.987159652456955e+000	-1.768679e+000
1.989727321965564e+000	-1.864235e+000
1.992294991474173e+000	-1.958693e+000
1.994862660982782e+000	-2.052053e+000
1.997430330491391e+000	-2.144315e+000
1.999998000000000e+000	-2.235479e+000
1.999999000000000e+000	-2.235514e+000
2.000000000000000e+000	-2.235549e+000
