time	V(n003)
9.000001366543621e-001	-7.266913e-002
9.000001792679475e-001	-6.414641e-002
9.000002492069932e-001	-5.015860e-002
9.000003215543154e-001	-3.568914e-002
9.000004093764561e-001	-1.812471e-002
9.000004992364762e-001	-1.527048e-004
9.000008285439622e-001	6.570879e-002
9.000010000000001e-001	1.000000e-001
9.000010339057003e-001	1.000000e-001
9.000010678114004e-001	1.000000e-001
9.000011017171007e-001	1.000000e-001
9.000011356228008e-001	1.000000e-001
9.000011695285011e-001	1.000000e-001
9.000012034342012e-001	1.000000e-001
9.000012373399015e-001	1.000000e-001
9.000013231967570e-001	1.000000e-001
9.000014175715654e-001	1.000000e-001
9.000015253949701e-001	1.000000e-001
9.000018273834368e-001	1.000000e-001
9.000020525558536e-001	1.000000e-001
9.000024591831470e-001	1.000000e-001
9.000025611920727e-001	1.000000e-001
9.066482685652814e-001	1.000000e-001
9.132939759384902e-001	1.000000e-001
9.199396833116988e-001	1.000000e-001
9.265853906849076e-001	1.000000e-001
9.332310980581163e-001	1.000000e-001
9.398768054313251e-001	1.000000e-001
9.465225128045338e-001	1.000000e-001
9.475225128045338e-001	1.000000e-001
9.485225128045338e-001	1.000000e-001
9.505225128045338e-001	1.000000e-001
9.575908681181719e-001	1.000000e-001
9.646592234318099e-001	1.000000e-001
9.717275787454480e-001	1.000000e-001
9.787959340590861e-001	1.000000e-001
9.858642893727241e-001	1.000000e-001
9.929326446863621e-001	1.000000e-001
1.000001000000000e+000	1.000000e-001
1.000001013369398e+000	9.732612e-002
1.000001026738796e+000	9.465224e-002
1.000001040108193e+000	9.197836e-002
1.000001053477591e+000	8.930448e-002
1.000001066846989e+000	8.663061e-002
1.000001080216386e+000	8.395673e-002
1.000001093585784e+000	8.128285e-002
1.000001138152226e+000	7.236955e-002
1.000001181802636e+000	6.363947e-002
1.000001251661120e+000	4.966778e-002
1.000001324914366e+000	3.501713e-002
1.000001412253112e+000	1.754938e-002
1.000001503146396e+000	-6.292796e-004
1.000001829124110e+000	-6.582482e-002
1.000002000000000e+000	-1.000000e-001
1.000002076131396e+000	-1.000000e-001
1.000002153015022e+000	-1.000000e-001
1.000002224374467e+000	-1.000000e-001
1.000002314538945e+000	-1.000000e-001
1.000002402919102e+000	-1.000000e-001
1.000002502768637e+000	-1.000000e-001
1.000002803806857e+000	-1.000000e-001
1.000003031867795e+000	-1.000000e-001
1.000003230780485e+000	-1.000000e-001
1.000003429693174e+000	-1.000000e-001
1.000003628605863e+000	-1.000000e-001
1.000003827518552e+000	-1.000000e-001
1.000004026431241e+000	-1.000000e-001
1.000004225343931e+000	-1.000000e-001
1.000004424256620e+000	-1.000000e-001
1.005896337607177e+000	-1.000000e-001
1.011788250957735e+000	-1.000000e-001
1.017680164308292e+000	-1.000000e-001
1.023572077658850e+000	-1.000000e-001
1.029463991009407e+000	-1.000000e-001
1.035355904359965e+000	-1.000000e-001
1.041247817710522e+000	-1.000000e-001
1.042247817710522e+000	-1.000000e-001
1.044247817710522e+000	-1.000000e-001
1.050962103424807e+000	-1.000000e-001
1.057676389139092e+000	-1.000000e-001
1.064390674853377e+000	-1.000000e-001
1.071104960567662e+000	-1.000000e-001
1.077819246281947e+000	-1.000000e-001
1.084533531996232e+000	-1.000000e-001
1.091247817710517e+000	-1.000000e-001
1.092247817710517e+000	-1.000000e-001
1.100000000000000e+000	-1.000000e-001
1.100000013291280e+000	-9.734175e-002
1.100000026582559e+000	-9.468349e-002
1.100000039873839e+000	-9.202523e-002
1.100000053165118e+000	-8.936698e-002
1.100000066456398e+000	-8.670872e-002
1.100000079747677e+000	-8.405046e-002
1.100000093038957e+000	-8.139221e-002
1.100000137203772e+000	-7.255924e-002
1.100000180193489e+000	-6.396130e-002
1.100000250103806e+000	-4.997924e-002
1.100000322780326e+000	-3.544394e-002
1.100000410421905e+000	-1.791562e-002
1.100000500656802e+000	1.313602e-004
1.100000828760052e+000	6.575201e-002
1.100001000000000e+000	1.000000e-001
1.100001034878414e+000	1.000000e-001
1.100001074739460e+000	1.000000e-001
1.100001154461550e+000	1.000000e-001
1.100001232729295e+000	1.000000e-001
1.100001319006346e+000	1.000000e-001
1.100001411754281e+000	1.000000e-001
1.100001520426406e+000	1.000000e-001
1.100001819901845e+000	1.000000e-001
1.100002045577754e+000	1.000000e-001
1.100002251978011e+000	1.000000e-001
1.100002458378269e+000	1.000000e-001
1.100002664778526e+000	1.000000e-001
1.100002871178784e+000	1.000000e-001
1.100003077579041e+000	1.000000e-001
1.100003283979299e+000	1.000000e-001
1.100003490379556e+000	1.000000e-001
1.106349376643638e+000	1.000000e-001
1.112695262907719e+000	1.000000e-001
1.119041149171800e+000	1.000000e-001
1.125387035435882e+000	1.000000e-001
1.131732921699963e+000	1.000000e-001
1.138078807964045e+000	1.000000e-001
1.144424694228126e+000	1.000000e-001
1.145424694228126e+000	1.000000e-001
1.146424694228126e+000	1.000000e-001
1.148424694228126e+000	1.000000e-001
1.155792737909822e+000	1.000000e-001
1.163160781591518e+000	1.000000e-001
1.170528825273215e+000	1.000000e-001
1.177896868954911e+000	1.000000e-001
